C_I:409,C1229_EU074888,6.00E-05
C_I:40,C26_b1_FN827163,0
C_I:410,C1.1_DQ480600,0
C_I:411,C1176_AB294651,0.00355
C_I:412,C1145_EF634157,6.00E-05
C_I:413,C1b/C1e_AY239363,
C_I:414,C1176_AB294651,0.00355
C_I:415,C1b/C1e_AY239363,
C_I:416,C1181_AB294640,0.00355
C_I:417,C1b/C1e_AY239363,
C_I:418,C3.10_FJ461505,6.00E-05
C_I:419,C1181_AB294640,0.00355
C_I:41,C21.5_JF683327,0
C_I:420,C41_AY258486,0.00193
C_I:421,C1b/C1e_AY239363,
C_I:422,C21.14_FJ461516,6.00E-05
C_I:423,C7_AF499797,0
C_I:424,C41_AY258486,6.00E-05
C_I:425,C1008_DQ480613,6.00E-05
C_I:426,C1b/C1e_AY239363,
C_I:427,C21.6_HQ630873,6.00E-05
C_I:428,C7_AF499797,0
C_I:429,C1.14_HE578987,6.00E-05
C_I:42,C21.17_HE579029,6.00E-05
C_I:430,C1b/C1e_AY239363,
C_I:431,C7_AF499797,0
C_I:432,C1212_EU074954,0.00785
C_I:433,C1b/C1e_AY239363,
C_I:434,C7_AF499797,0
C_I:435,C1201_EU099793,0.0061
C_I:436,C1207_EU074964,6.00E-05
C_I:437,C1b/C1e_AY239363,
C_I:438,C1b/C1e_AY239363,
C_I:439,C1b/C1e_AY239363,
C_I:43,C31.4_JF683334,0
C_I:440,C1b/C1e_AY239363,
C_I:441,C1_v1a_FJ919243,0.00154
C_I:442,C1b/C1e_AY239363,
C_I:443,C1017_DQ174729,0.00465
C_I:444,C1_v1a_FJ919243,6.00E-05
C_I:445,C1b/C1e_AY239363,
C_I:446,C1b/C1e_AY239363,
C_I:447,C1b/C1e_AY239363,
C_I:448,C1003_DQ480639,0
C_I:449,C1b/C1e_AY239363,0
C_I:44,C26/C35a_AY239378,0
C_I:450,C1003_DQ480639,0
C_I:451,C1b/C1e_AY239363,0
C_I:452,C1003_DQ480639,0
C_I:453,C1b/C1e_AY239363,0
C_I:454,C1004_DQ480635,6.00E-05
C_I:455,C1.6_FJ461493,0.00359
C_I:456,C1b/C1e_AY239363,0
C_I:457,C1231_EU074878,6.00E-05
C_I:458,C1.6_FJ461493,6.00E-05
C_I:459,C1227_EU074882,6.00E-05
C_I:45,C26_b1_FN827163,0
C_I:460,C1b/C1e_AY239363,0
C_I:461,C1130_DQ480643,0.01462
C_I:462,C1b/C1e_AY239363,0
C_I:46,C21.12_FJ461514,6.00E-05
C_I:47,C21.17_HE579029,6.00E-05
C_I:48,C31.4_JF683334,0
C_I:49,C26/C35a_AY239378,0
C_I:4,C21/3d/C3k_AY239372,
C_I:50,C21.17_HE579029,6.00E-05
C_I:51,C3.2_FJ461497,0.00356
C_I:52,C3_AF499789,0
C_I:53,C3_AF499789,0
C_I:54,C3_AF499789,0
C_I:55,C131_JF320826,0.00349
C_I:56,C57_AY589761,0.02133
C_I:57,C131_JF320826,0.00349
C_I:58,C2_AF333518,6.00E-05
C_I:59,C57_AY589761,0.00174
C_I:5,C17.2_FJ461513,0
C_I:60,C3.18_HE579006,0.00355
C_I:61,C1051_AF195153,
C_I:62,C66_AY589771,0
C_I:63,C3.18_HE579006,0.00355
C_I:64,C91_AJ621543,9.70E-18
C_I:65,C1051_AF195153,
C_I:66,C66_AY589771,0
C_I:67,C3.18_HE579006,0.00355
C_I:68,C1173_AB294662,0.00354
C_I:69,C15_AY239369,1.00E-05
C_I:6,C21/3d/C3k_AY239372,
C_I:70,C66_AY589771,0
C_I:71,C1182_AB294649,0.00356
C_I:72,C91b_AM748557,0.00354
C_I:73,C15a_AY258476,6.00E-05
C_I:74,C15_AY239369,1.00E-05
C_I:75,C66_AY589771,0
C_I:76,C3a_AF499790,6.00E-05
C_I:77,C1166_AB294584,0.00354
C_I:78,C15_AY239369,1.00E-05
C_I:79,C66_AY589771,0
C_I:7,C1189_EU099831,6.00E-05
C_I:80,C91a_AM748556,0.00354
C_I:81,C15e_AY589742,6.00E-05
C_I:82,C15_AY239369,1.00E-05
C_I:83,C66_AY589771,0
C_I:84,C1172_AB294665,0.00354
C_I:85,C55_AY589759,9.00E-05
C_I:86,C66_AY589771,0
C_I:87,C1161_AB294606,0.00354
C_I:88,C55_AY589759,6.00E-05
C_I:89,C1149_AB294620,0.00354
C_I:8,C17.2_FJ461513,0
C_I:90,C55_AY589759,6.00E-05
C_I:91,C1155_AB294617,0.00354
C_I:92,C1235_EU118167,0.00352
C_I:93,C55_AY589759,6.00E-05
C_I:94,C91c_AM748558,0.00189
C_I:95,C1155_AB294617,0.00354
C_I:96,C55_AY589759,6.00E-05
C_I:97,C1155_AB294617,0.00354
C_I:98,C55_AY589759,6.00E-05
C_I:99,C1155_AB294617,0.00354
C_I:9,C21.2_JF683324,0.0036
D_denovo114,D1a_AF499802,2.00E-121
D_denovo13,D120_EU074900,3.00E-126
D_denovo142,D1_AF334660,1.00E-113
D_denovo168,D1a_AF499802,3.00E-145
D_denovo227,D2_AY686649,9.00E-111
D_denovo271,D2_AY686649,5.00E-128
D_denovo294,D2_AY686649,5.00E-94
D_denovo301,D2_AY686649,7.00E-121
D_denovo335,D1a_AF499802,9.00E-130
D_denovo346,D2_AY686649,3.00E-117
D_denovo369,D1a_AF499802,2.00E-115
D_denovo449,D2_AY686649,5.00E-122
D_denovo655,D2_AY686649,6.00E-103
D_denovo741,D1.12_HE579041,5.00E-125
D_denovo764,D2_AY686649,6.00E-100
D_denovo788,D1_AF334660,3.00E-114
D_denovo798,D2_AY686649,1.00E-100
D_denovo819,D120_EU074900,2.00E-140
D_denovo858,D1_AF334660,6.00E-109
D_I:10,D122_EU074905,6.00E-05
D_I:11,D1_AF334660,
D_I:12,D4_DQ865214,0
D_I:13,D1.1_AM748564,0.02164
D_I:14,D106_AF174559,0.0037
D_I:15,D4_DQ865214,0
D_I:16,D106_AF174559,0.0037
D_I:17,D4_DQ865214,0
D_I:18,D106_AF174559,0.0037
D_I:19,D1a.1_JF683338,0
D_I:1,D4_DQ865214,
D_I:20,D4_DQ865214,0
D_I:21,D106_AF174559,0.0037
D_I:22,D1a.1_JF683338,0
D_I:23,D106_AF174559,0.0037
D_I:24,D1a.1_JF683338,0
D_I:25,D106_AF174559,0.0037
D_I:26,D106_AF174559,0.0037
D_I:27,D106_AF174559,0.0037
D_I:28,D106_AF174559,0.0037
D_I:29,D1.10_HE579039,0.00198
D_I:2,D112_AF174558,6.00E-05
D_I:30,D106_AF174559,0.0037
D_I:31,D106_AF174559,0.0037
D_I:32,D106_AF174559,0.0037
D_I:33,D106_AF174559,0.0037
D_I:34,D106_AF174559,0.0037
D_I:35,D106_AF174559,0.0037
D_I:36,D106_AF174559,0.0037
D_I:37,D106_AF174559,0.0037
D_I:38,D108_AF174567,6.00E-05
D_I:39,D106_AF174559,0.0037
D_I:3,D4_DQ865214,
D_I:40,D100_AF411415,6.00E-05
D_I:41,D121_EU074904,6.00E-05
D_I:4,D4_DQ865214,
D_I:5,D4_DQ865214,
D_I:6,D4_DQ865214,
D_I:7,D122_EU074905,0.00376
D_I:8,D4_DQ865214,1.30E-18
D_I:9,D104_AF174572,6.00E-05
F_denovo0,F4.2_AM748574,8.00E-90
F_denovo273,F4.2_AM748574,5.00E-128
F_denovo580,F4.2_AM748574,2.00E-90
F_denovo586,F3.2_AM748567,1.00E-131
F_I:10,F5.1_AM748592,6.00E-05
F_I:11,F5.2c_AM748596,6.00E-05
F_I:12,F5.2b_AM748595,6.00E-05
F_I:13,F5.2e_AJ291533,1.73E-18
F_I:14,F3.2a_AM748568,0.09441
F_I:15,F2a_AJ830911,6.00E-05
F_I:16,F4.4a_AM748583,0.01128
F_I:17,F4.3_AM748578,0.00355
F_I:18,F5.1a_AM748591,6.00E-05
F_I:19,F104_AJ291531,6.00E-05
F_I:1,F5.2e_AJ291533,0.01824
F_I:20,F5.2a_AM748614,0.00033
F_I:21,F102_AJ291534,1.00E-05
F_I:22,F3.3_AM748569,0.027
F_I:23,F3.2a_AM748568,0.02016
F_I:24,F2_AJ830908,3.00E-05
F_I:25,F4.4a_AM748583,6.00E-05
F_I:26,F4.3_AM748578,3.47E-18
F_I:27,F107_AJ291512,6.00E-05
F_I:28,F3.4_AM748570,0
F_I:29,F3.2a_AM748568,0.0068
F_I:2,F5.1c_AM748593,0.0139
F_I:30,F114_AJ291525,0
F_I:31,F4.4b_AM748584,0.00359
F_I:32,F4.3_AM748578,3.47E-18
F_I:33,F3.4_AM748570,0
F_I:34,F114_AJ291525,0
F_I:35,F4.3_AM748578,3.47E-18
F_I:36,F4.3_AM748578,3.47E-18
F_I:37,F4.2_AM748574,0.01539
F_I:38,F4.2_AM748574,0.00736
F_I:39,F4.6_AM748586,0.02229
F_I:3,F5.2e_AJ291533,1.00E-05
F_I:40,F4.2c_AM748577,0.01107
F_I:41,F110_AJ291526,0.01091
F_I:42,F4.6_AM748586,0.01482
F_I:43,F4.2c_AM748577,6.00E-05
F_I:44,F4.8_AM748588,0
F_I:45,F4.1_AM748572,0.00361
F_I:46,F4.2a_AM748575,6.00E-05
F_I:47,F109_AJ291527,6.00E-05
F_I:48,F4.8_AM748588,0
F_I:49,F4.1_AM748572,0
F_I:4,F4.4a_AM748583,0.13266
F_I:50,F4.8a_AM748589,6.00E-05
F_I:51,F4.1_AM748572,0
F_I:5,F5.1c_AM748593,0.00639
F_I:6,F5.2c_AM748596,0.00355
F_I:7,F5.2e_AJ291533,1.73E-18
F_I:8,F2a_AJ830911,0.12099
F_I:9,F4.4a_AM748583,0.03368
G_denovo315,G3.1_KC597688,6.00E-125
G_denovo630,G3.1_KC597688,9.00E-130
G_I:1,G2_AM748598,0.03996
G_I:2,G3.1_KC597688,0.06104
G_I:3,G2_AM748598,6.00E-05
G_I:4,G3.1_KC597688,0.00944
G_I:5,G3.1_KC597688,0.00354
G_I:6,G100_AB253788,0.00721
